Velocity (mm/s),noisy_0,noisy_1,noisy_2,noisy_3,noisy_4,noisy_5,noisy_6,noisy_7,noisy_8,noisy_9,noisy_10,noisy_11,noisy_12,noisy_13,noisy_14,random_noise_0,random_noise_1,random_noise_2,random_noise_3,random_noise_4,random_noise_5,random_noise_6,random_noise_7,random_noise_8,random_noise_9,random_noise_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14
-0.513814877659161,0.7973934374527536,0.9335213351367357,0.9440780377459351,0.9488931004013772,1.0390827003835996,0.6971067190321786,1.1084177664861081,0.9912703911893116,1.1616786939989372,1.225172355023997,0.9026202357342162,0.9566093290697255,1.0796149954147478,1.0412569155757692,0.8796889782377169,1.004227436256352,1.0937458436148786,0.8640782226246388,0.840737469426879,0.8327989957105322,0.7499015777482153,0.9534371858061432,1.0832633143586576,1.032996705108984,0.7031215055066726,0.7397429800164257,0.8336831029295968,0.9789945246314923,0.8781548377972814,0.7324416888544963
-0.5057233047806158,1.237048566821751,0.9397621113227651,1.1501275344545814,0.7369771298232671,0.873645256902347,0.9269486493994019,1.2359614722533205,1.1007102799293094,0.9413985140349809,1.0283263305998123,0.9728616665751153,1.0097549734095,0.9709245759747003,0.8479039360674494,1.2032596875881165,1.0417252275568942,1.197340145505409,1.2093150116015452,0.8295545843839561,0.8684305214657532,0.9950348067523992,1.0179722560724496,0.7966404719215306,1.1870124448099144,0.8267338886277567,0.9836857330279293,1.0951535026200787,0.9678397757763524,0.6631511295321781,1.0902743720664063
-0.4976317319020707,0.8287202395468266,0.9958658130850078,1.0752956296529246,0.7390125262956121,0.7348872738179463,0.8612474166501286,0.9016352183846996,1.038066066134061,1.0032798269082543,0.9598847546669405,0.8741860895914564,1.022791436103412,1.0859055948880367,0.9228299967138561,1.1810075530397413,0.9366647592274552,1.1317369061323175,1.1481351246922453,0.8977270713952475,1.1066117883619473,0.900475528389037,1.200481599654729,1.0385353209027486,0.667790407285034,1.0125924710819918,0.7099206674122833,1.1767413151923825,0.7291014855976646,0.8702095071404328,1.0673804537604965
-0.4895401590235256,1.0456217852352685,0.8463344277009106,0.9823920521976556,0.881185768961694,0.8979534722075415,0.825309243219734,1.152980781061899,0.7658794801358348,1.0154840372682123,0.9907507622135778,1.1179945641086535,0.8251396988922086,1.2118759435986888,0.8867912272462241,0.7177679463132711,0.967253971888572,0.8718970224468461,1.1026473320915624,1.1701549635620159,1.292136691616296,0.765252171884021,0.7818720321254558,0.8711390306512939,0.8985907969843924,0.7829546465781557,1.0420990305279472,0.9179064508794916,0.8726679661262171,0.9987951087111884,0.7433288392122782
-0.48144858614498054,0.943652842397252,0.9251419655450429,1.081535698440527,0.9254357724366621,0.9041881980601415,0.7362701013945736,0.8667192187996243,1.1978701430769483,1.1617944157585935,1.0546091388314822,0.6698895940595025,1.0485044213427528,0.9227000191995385,1.0941806607232762,0.7289623592620713,0.7961784914704471,1.0660452613391174,0.8309432506594352,0.9747707394384997,0.7689382194926268,1.2263114174026573,1.0160175745316415,1.0027799699362276,1.15982274151271,1.1003611563755007,1.041666079243434,0.9574576226896478,1.2449131853106234,0.7268193914015788,1.101353028412005
-0.47335701326643537,0.996361259472632,0.8297649676384654,1.0397931095094066,0.9887232268120195,0.7488400963893436,1.0746580020318175,0.8288955348015604,1.1034757946044538,1.2026963845020935,1.327211289014331,0.8760117840276355,0.7865177004900731,0.9123706274071578,0.8844419851988463,0.6811425716403257,0.583763661681102,0.9717650323672492,1.2881510627869885,1.1753064358797263,1.0374755289304647,0.9235877874891123,0.9923078264849211,1.0632147541091046,1.3838070412555143,1.1175497944237471,0.9389182078970896,0.7408209015777077,1.3584584918692097,1.093189361742601,0.8089315098340621
-0.4652654403878903,0.6725781036002914,0.820101169152656,1.1697549017350228,0.9176894188425444,0.9859047919558492,1.1195469300627185,0.8888392404135379,0.9840984077528728,0.8679771544455075,0.642937032202508,1.2973547859885548,0.9170323711184704,1.1864565889264875,1.0183822650423549,1.2299234092011093,1.0464310193879247,0.9882717534989298,0.8376671733483373,0.6674355015427985,1.0544353156669133,0.8749038002862619,0.9429023212159027,1.205023570840583,0.9132492680003444,0.7642266678997102,0.9996329731758397,0.9564807553151977,0.581418184686016,0.8446623688155181,0.802042232413021
-0.45717386750934513,1.1823546611957707,1.2233442282875189,1.1944665305723912,1.2483830349888,1.0885026951332484,1.1178805264684186,0.950915551821539,0.8669096733279494,0.7426958281764224,0.5607320451117085,1.0123097649509822,1.059004373985149,1.055527258862932,1.2482925552443165,0.9500761787331945,0.86002382901456,0.9093331109494134,1.1320130839708389,1.112299787404191,1.0370597024122332,1.1715460699270683,0.8255221314042726,1.1057447389064847,1.1206461266278225,0.7314581855139841,1.0547552164777212,1.1515565780123105,1.122778531194198,0.7626362489438893,1.2840705556041438
-0.44908229463080007,0.9572380551010482,0.826967300866271,0.8958987897479866,0.9213966754787599,1.010535823229506,0.8120139541736908,0.7227452257473834,1.0856123223524794,0.896015409275076,1.0366505596413693,1.0465729457864956,0.7462181301436118,0.8635912033798113,1.1322821667353984,0.92829287105007,1.0631632752056783,0.9850190802274236,0.9527724620110175,1.268416646099718,0.9984090561584615,0.7944698806683688,0.9437377165683826,0.9270100395849834,0.6553344671444228,1.0934495959258477,1.1438658628782028,0.8995035121620304,1.2798816121960992,0.9161169171973961,0.8201105274321858
-0.4409907217522549,0.7689528111183355,0.9276766855454086,0.8339744242492597,1.006702299491307,1.0111518073871648,1.0533915038852362,0.9764934303583295,0.812376906699477,0.9181128941951485,0.9723860175483652,1.105177720975518,0.7936517866661664,1.0254165407690874,0.8727626757565987,1.0274241339398769,1.1498818246618767,1.137411067061858,0.9050368475544143,0.9363139680753242,1.2891267185873165,0.7872272694912642,1.4148773478501644,1.2349415371254668,0.9510429756398,0.8914142890919833,0.9421216734686214,0.9573730856990125,0.7292591465893516,1.2030893253653698,0.6482312837486968
-0.43289914887370984,1.1967622943790592,0.9951673916812753,0.8416061549780074,0.9149547205235872,1.0677423283241512,0.9584594524473511,0.8579736146745799,1.0337154441073289,0.8751571725401778,0.9256959484929971,0.9586291388029451,0.8611781988322997,0.8777765209087176,0.8960534123656165,0.7996588468301966,0.9974860029403606,0.8617999858429803,0.7766087945851661,1.3724658983157674,1.2192425805302582,1.0202498167919882,0.9189526105213226,0.9328530320092351,0.9355827750315284,1.1086007976547563,1.265500571062266,1.1101616986460872,0.9573344258904629,1.0276349195362404,0.9178591544802619
-0.4248075759951647,0.9796892420011485,0.942119310426385,1.2679578259565873,0.8624519457220313,0.8824839349274156,0.7769622792271015,0.7588099417945848,1.1559740197964286,0.6940946435406042,1.0842042687198852,1.003351734508682,0.80910402968192,0.8895363499171338,1.0343919960635555,0.9344231946374864,1.0416089043117693,1.0026416454139666,1.1769815878377454,0.8397646602555012,0.9581080035407928,1.1381952744579,0.9063449780112118,1.2350243839710615,0.9019013739897895,1.029737276391378,0.809421652777453,1.328333481942929,0.7677623275198776,0.8033072970546387,0.9402304319833688
-0.41671600311661966,0.8561472279109092,0.8214956301686335,1.263268831597584,0.9746271859369819,0.8653839573223518,0.8700741192159746,0.7240013748056159,1.0595351097621477,1.1517968321547176,0.7620995805847633,1.0704186696399878,0.8551040365514474,1.0155456865777028,0.7128144543494456,0.7897010265733346,0.7638522964610805,1.250861207487108,0.8505614000791264,0.9103780984091442,0.928256246907888,1.1116753163780002,0.7959434005447436,1.0347466232585179,0.9802196273058259,0.8145787181068362,1.2671007034627562,0.9260197970815165,0.8496117172373912,0.886065765764447,0.9894590003382534
-0.4086244302380745,0.8677585995590723,0.8448397570414476,1.0643049978851267,1.1581336468210839,0.9237572593944027,0.9649482400479023,0.9440116724858089,0.9813664597032995,0.9834835296135288,1.1034711261999952,1.132761807429944,0.986097533520242,0.6861204325988391,0.853889937923779,1.0881063090993983,1.1285354602491695,0.9248078750119837,0.8488277514562976,0.6788827116319761,1.0913362181764916,0.9463747801428629,1.1196968677524042,1.08138265453398,0.9153511073602382,0.8686396698593424,0.6788820968126725,1.1102504712410803,0.9878984553596775,1.1595089925092277,0.8457327677781825
-0.40053285735952937,1.2259174139661106,1.1963045074431609,0.9113967774820381,0.8294902352998359,0.9664193504475865,1.0787603809516177,0.7706093038134014,0.9981127407730941,1.4118835587412502,1.1728422549568605,0.8403893007678549,0.837843758076124,0.7267132935310848,1.0828512507311314,0.850884214193025,0.7193835883430939,0.937120734843796,1.0699806980012367,0.9413268280055402,0.8382709167865354,0.8401132068560404,0.9105064285252592,1.1559672245732437,1.1460422346415564,0.8551895535660231,0.9234049729629115,1.1615852447257051,0.8875200218673227,0.7893604069491593,0.9451784739279148
-0.39244128448098425,1.134994369374899,0.9573121930564129,1.0307801062023374,0.6566136665787861,1.3050961592542611,1.0661853860194854,0.9801340919688193,1.0197144818967598,1.2074466788012617,1.0558943106313785,0.9908052150810519,1.1966068324785333,0.9216852164220681,0.992317881182084,1.0705617977574604,0.9206514309860561,1.1308981010477093,1.127418553790209,0.7986370981953425,0.8190477243034672,1.2562783357698049,0.9822403577987856,0.9428362971280118,0.6695136243048518,0.9151803596171596,1.2193955843122535,0.9749142202314314,0.9742524044870485,1.1581976415839095,0.9010555305809005
-0.38434971160243914,0.9702950710036681,0.7322694111042559,1.2610439716981006,0.8627406389771034,0.6779499884073552,0.8791525838405738,0.9271325929373712,1.2504504017436178,1.3298024362541583,0.8595676460547176,0.945645123363344,0.9179163529109018,0.8527843289191362,1.3291659220708796,1.1878454641343266,0.8383381099113666,1.0122416856891325,1.1153291652946213,1.327125353500466,1.169827331667628,1.5311910116463014,0.8096897377623571,0.8736495183323317,1.277946104335662,0.9400453707369324,1.0413801073368463,1.1442674182309451,0.963628922125426,0.9240925096867737,0.9214218680352398
-0.3762581387238941,1.102342917442589,1.0236461927775362,1.0721021147597023,1.1499252759978174,1.1827094550291373,1.0264831971741333,1.3317048685431558,1.3212139796590334,0.9673870127709694,1.1846355945099023,1.0950871550928822,1.252718492091422,1.0661448240165947,0.9155041956908527,0.9964686247831377,1.0040462220181476,0.9839567438376697,1.0140507978534015,1.0954148919894455,1.165162519867252,1.1583231326295147,0.83839819892014,0.9627216705445655,0.8307118549393033,0.9421066629214817,1.1125752969883205,1.1603588688624205,0.9307653160190564,0.8807874121110086,1.142938374588731
-0.36816656584534896,0.6735054606620694,0.9169395152233651,0.9947041560789506,0.847984510453432,0.7781192936455856,1.012014617787395,0.7345363803121491,1.0739129683300235,1.2216961751766269,1.2053168297532721,0.9769814063490264,1.2493512953179238,0.8628265919212132,0.8404767243432715,1.1419588387754342,0.980524477469249,1.2602611880808667,0.7879854889161806,1.2498485108788544,1.0228189435021193,1.0198536954556934,0.8894266687076328,0.8641596826234114,1.2894755630064119,0.874839522791814,1.1423927947925572,1.1103350266374992,0.9455366803245133,1.2444592271772228,1.020645587763211
-0.3600749929668038,1.1478623582209493,0.8855616979953024,1.1445278633067983,1.0527114618868347,0.9531782122820662,1.2083406266774792,1.1439634778018068,1.028530383794723,1.0008825615629582,0.9894488253670035,0.7935970301349564,1.1109340885572552,0.7716119837428101,0.8552944085057325,0.8040308031673522,0.7520620249309203,0.7857746622586843,1.0083017110788477,1.2958451228136456,1.0950286468749526,1.119056111640507,0.9862729208572089,0.7197842663837456,1.294829230338952,1.4020655215939348,1.1157597911514376,0.6984917190305066,0.9919645603858928,1.3380131270746474,0.9884975809378197
-0.35198342008825867,0.981629444964168,0.8339791761430673,1.0628835785441297,1.2281783987024637,0.9920030165504817,1.167605068369493,0.8726158861771831,0.9342971509542224,1.059829445538331,0.8064669076355214,1.0291773525044896,0.6872733176896559,1.2154075082870313,0.9847781836323327,0.7934020267828884,0.9027170025709439,0.9783405532697576,0.7059129176415307,0.8222289496349217,0.8380117030647296,0.9368554468225985,1.1318736259392337,1.1295203971756018,1.3843721238918651,0.7493869727064241,0.7784719800493985,1.137836950425371,1.3213646453464798,0.9021870361254318,0.9094869227568091
-0.34389184720971355,0.8916890594812323,1.2069553374625865,0.8369193025902093,1.0739797647667473,0.7592759810386049,0.9117124871193899,0.8595520425952179,0.8299114683210853,0.6713213947629263,1.0174797133092575,0.9824642311744737,0.7494632433349167,0.929752013365541,0.9399797035284759,0.9999319751117969,0.7765950721437831,0.9233299661239901,1.0524922232500422,0.7539247691643968,0.7038982549792412,1.0237404955768827,1.1468233400691632,1.1987185302509282,1.0870182120257919,0.9628658944622198,0.8407657888385628,1.1475332145315658,0.927361097696189,1.0590413721704046,1.169317743503743
-0.33580027433116844,0.8823450405674742,1.2570338265533965,1.009116966920324,0.6290344559053567,0.9481731851682202,0.9571514852921542,1.0333681657451548,0.9066434971575853,1.0129450504837054,0.7358147992761165,0.9533262344954582,0.896847295047267,0.9589145174742534,1.2965132646937318,0.9151391834555123,0.8993908798080136,0.7443521012136513,1.0763328868337296,1.265735302624205,0.9631341883940763,0.9339256917277347,1.2751821218132746,1.0898605782922273,0.9635134455582604,0.9848732292893355,0.9728374438481469,1.0433731877704475,1.169571880933344,0.7414241017000888,0.7540663972057052
-0.3277087014526234,1.0991508903417877,0.866826446622788,0.8684010667440051,0.9860544399002272,1.1296033840123003,0.9692315894467218,1.280845797304027,0.6136782568174822,0.9562247062402194,0.9518648358380546,1.1313994008622534,0.699483821492153,0.7135108592085736,0.8724053335557376,0.7155634460356739,1.05331538729731,0.8607203121144407,1.0269963031394016,0.8542447234726896,1.060409869886335,0.9742400558391723,1.0832287333760144,0.9129954818018465,0.9563379371938575,1.1851293194517187,1.0461583665208425,1.0044589444884522,1.098810582280456,1.016050882239795,0.9923252697683208
-0.31961712857407826,0.47741507690612023,0.904238965170862,0.9310887374199027,0.826097280807634,0.8962580907049151,0.8670772992032699,0.9491461076309861,0.8155111339728109,0.9178593209032107,1.0113085723851234,1.090148602096148,1.1099746945753994,0.8410619223952611,0.9333735165944317,0.8505272386181398,0.7529445994197707,0.9947550731760165,0.8617698453817366,1.0609951040230576,0.9246642133214499,1.0223645685477751,1.2931126884785862,0.9223989135400481,1.1761306584370201,1.100106947139306,1.0476135035660143,0.6494190800820878,1.1024956620923236,0.6269453746800486,1.3125664852083128
